record_id,locale,app_key,app_name,app_store_id,publisher_query,decision_context,purchase_model,one_time_option,source_persona_query,canonical_guide_url,canonical_app_store_url,app_store_url,publisher_disclosure,query_origin,measured_search_volume,is_ranking,verified_live
pt-PT:unblurry:best-app-to-fix-blurry-photos-of-kids-on-iphone,pt-PT,unblurry,Unblurry,6782275018,melhor app para corrigir fotos desfocadas de crianças no iPhone,"As crianças nunca ficam quietas, por isso fotos com foco suave e tremor da câmara são inevitáveis — Unblurry foi criado para isso.",free_with_lifetime_unlock,true,best app to fix blurry photos of kids on iphone,https://alice51849.github.io/ios-app-guide/pt-PT/answers/best-app-to-fix-blurry-photos-of-kids-on-iphone.html,https://apps.apple.com/app/id6782275018,https://apps.apple.com/pt/app/id6782275018?pt=118326163&ct=iag_data_pt_pt&mt=8,"Guia da autoria do editor Lumi Studio, o programador da app. Os nomes das apps são marcas dos seus proprietários e são usados apenas para identificação. Para decisões sobre documentos, saúde, escola e produtividade, verifique os requisitos oficiais quando relevante.",publisher_authored_editorially_localized,false,false,true
pt-PT:wifiaid:best-wifi-troubleshooting-app-for-remote-workers-with-connected-but-no-internet,pt-PT,wifiaid,WiFi Aid,6790467886,best wifi troubleshooting app for remote workers with connected but no internet,"When Wi-Fi says connected but work still cannot get online, the useful first step is to identify whether the failure is DNS, the wider internet, instability or one destination instead of guessing — WiFi Aid is built for this.",paid_upfront,true,best wifi troubleshooting app for remote workers with connected but no internet,https://alice51849.github.io/ios-app-guide/pt-PT/answers/best-wifi-troubleshooting-app-for-remote-workers-with-connected-but-no-internet.html,https://apps.apple.com/app/id6790467886,https://apps.apple.com/pt/app/id6790467886?pt=118326163&ct=iag_data_pt_pt&mt=8,"Guia da autoria do editor Lumi Studio, o programador da app. Os nomes das apps são marcas dos seus proprietários e são usados apenas para identificação. Para decisões sobre documentos, saúde, escola e produtividade, verifique os requisitos oficiais quando relevante.",publisher_authored_editorially_localized,false,false,true
pt-PT:wifiaidlite:how-to-tell-if-the-wifi-or-the-website-is-down-free-app,pt-PT,wifiaidlite,WiFi Aid Lite,6793414462,WiFi Aid Lite — Diagnóstico de rede fiável | iOS App,"Cada ferramenta inclui um uso gratuito. Desbloqueio vitalício opcional de pagamento único para uso ilimitado: sem assinaturas, anúncios ou rastreamento.",free_with_lifetime_unlock,true,how to tell if the wifi or the website is down free app,https://alice51849.github.io/ios-app-guide/pt-PT/wifiaidlite.html,https://apps.apple.com/app/id6793414462,https://apps.apple.com/pt/app/id6793414462?pt=118326163&ct=iag_data_pt_pt&mt=8,"Este conteúdo é publicado diretamente pela Lumi Studio, que desenvolve todas as apps apresentadas.",publisher_authored_editorially_localized,false,false,true
pt-PT:wordmatelite:best-free-vocabulary-app-for-adults-one-minute-a-day-no-flashcard-decks,pt-PT,wordmatelite,Wordmate Lite: vocabulário,6797601720,"Wordmate Lite: vocabulário — Cinco palavras, um minuto | iOS App","Cinco palavras, um minuto, um passo que se vê no teu percurso. O Wordmate Lite pega naquela intenção vaga de aprender finalmente uma língua e reduz o",free_with_lifetime_unlock,true,best free vocabulary app for adults one minute a day no flashcard decks,https://alice51849.github.io/ios-app-guide/pt-PT/wordmatelite.html,https://apps.apple.com/app/id6797601720,https://apps.apple.com/pt/app/id6797601720?pt=118326163&ct=iag_data_pt_pt&mt=8,"Este conteúdo é publicado diretamente pela Lumi Studio, que desenvolve todas as apps apresentadas.",publisher_authored_editorially_localized,false,false,true
pt-PT:wordmate:best-vocabulary-app-for-busy-commuters-with-apple-watch,pt-PT,wordmate,Wordmate: Learn 44 Languages,6789917808,melhor app de vocabulário para utilizadores em deslocação com Apple Watch,"Utilizadores em deslocação precisam de prática de vocabulário que encaixe em minutos livres sem exigir uma lição completa, uma nova conta ou o telefone na mão para cada revisão — Wordmate: Learn 44 Languages foi criado para isso.",paid_upfront,true,best vocabulary app for busy commuters with apple watch,https://alice51849.github.io/ios-app-guide/pt-PT/answers/best-vocabulary-app-for-busy-commuters-with-apple-watch.html,https://apps.apple.com/app/id6789917808,https://apps.apple.com/pt/app/id6789917808?pt=118326163&ct=iag_data_pt_pt&mt=8,"Guia da autoria do editor Lumi Studio, o programador da app. Os nomes das apps são marcas dos seus proprietários e são usados apenas para identificação. Para decisões sobre documentos, saúde, escola e produtividade, verifique os requisitos oficiais quando relevante.",publisher_authored_editorially_localized,false,false,true
ro:notesstudio100:best-offline-handwriting-notes-app-for-ipad-with-pdf-markup-no-subscription,ro,notesstudio100,100 Notes Studio: Pen & Paper,6798813048,100 Notes Studio: Pen & Paper — Notițe de mână și PDF | iOS App,"Adună scrisul de mână, textul tastat, adnotările PDF și instrumentele de studiu într-un spațiu de lucru clar. Editorul pune accent pe utilizarea privată",free_with_lifetime_unlock,true,best offline handwriting notes app for ipad with pdf markup no subscription,https://alice51849.github.io/ios-app-guide/ro/notesstudio100.html,https://apps.apple.com/app/id6798813048,https://apps.apple.com/ro/app/id6798813048?pt=118326163&ct=iag_data_ro&mt=8,"Acesta este material de primă parte publicat de Lumi Studio, dezvoltatorul fiecărei aplicații listate.",publisher_authored_editorially_localized,false,false,true
ro:aibriefpack:best-private-app-to-organize-screenshots-and-documents-into-context-before-using-ai,ro,aibriefpack,AI Brief,6791658210,AI Brief — Fișiere în context clar | iOS App,Context mai bun. Răspunsuri mai bune.,free_with_lifetime_unlock,true,best private app to organize screenshots and documents into context before using AI,https://alice51849.github.io/ios-app-guide/ro/aibriefpack.html,https://apps.apple.com/app/id6791658210,https://apps.apple.com/ro/app/id6791658210?pt=118326163&ct=iag_data_ro&mt=8,"Acesta este material de primă parte publicat de Lumi Studio, dezvoltatorul fiecărei aplicații listate.",publisher_authored_editorially_localized,false,false,true
ro:aim990:best-toeic-prep-app-offline-study-plan-for-iphone,ro,aim990,Aim990,6784974530,cea mai bună aplicație de pregătire TOEIC cu plan de studiu offline pentru iPhone,"Partea 5 pare scurtă, dar întrebările cu propoziții incomplete pot consuma timp dacă gramatica și vocabularul nu sunt automate.",free_with_lifetime_unlock,true,best toeic prep app offline study plan for iphone,https://alice51849.github.io/ios-app-guide/ro/answers/best-toeic-prep-app-offline-study-plan-for-iphone.html,https://apps.apple.com/app/id6784974530,https://apps.apple.com/ro/app/id6784974530?pt=118326163&ct=iag_data_ro&mt=8,"Ghid scris de Lumi Studio, dezvoltatorul aplicației. Numele aplicațiilor sunt mărci ale deținătorilor lor și sunt folosite doar pentru identificare. Pentru deciziile legate de documente, sănătate, școală și productivitate, verifică cerințele oficiale acolo unde contează.",publisher_authored_editorially_localized,false,false,true
ro:aim990plus:best-offline-english-listening-and-reading-exam-trainer-for-iphone,ro,aim990plus,Aim990 Plus,6792483140,Aim990 Plus — Încredere contra cronometru | iOS App,Să înțelegi engleza este important; să rămâi precis când timpul se scurge este o abilitate separată. Aim990 Plus este un antrenament intensiv de,paid_upfront,true,best offline English listening and reading exam trainer for iPhone,https://alice51849.github.io/ios-app-guide/ro/aim990plus.html,https://apps.apple.com/app/id6792483140,https://apps.apple.com/ro/app/id6792483140?pt=118326163&ct=iag_data_ro&mt=8,"Acesta este material de primă parte publicat de Lumi Studio, dezvoltatorul fiecărei aplicații listate.",publisher_authored_editorially_localized,false,false,true
ro:battai:best-iphone-battery-health-app-with-honest-estimates-and-report,ro,battai,BattAI: Sănătatea bateriei,6802423998,BattAI: Sănătatea bateriei — Timp estimat până la 80% | iOS App,"BattAI • BattAI folosește cinci valori din API-urile publice iOS: nivelul bateriei, starea încărcării, consum redus, starea termică a întregului dispozitiv și ora. Celelalte rezultate sunt calculate din aceste citiri sau adăugate de tine. Fiecare detaliu arată sursa și limitele. • BattAI nu are cont, telemetrie, reclame sau solicitări de rețea. Datele rămân pe dispozitiv, cu excepția unui rezumat minim și limitat la funcții trimis direct către Apple Watch-ul asociat. Eșantionarea este limitată, analiza rulează cel mult o dată la cinci minute, estimările folosesc intervale, iar datele lipsă rămân lipsă.",free_with_lifetime_unlock,true,best iphone battery health app with honest estimates and report,https://alice51849.github.io/ios-app-guide/ro/battai.html,https://apps.apple.com/app/id6802423998,https://apps.apple.com/ro/app/id6802423998?pt=118326163&ct=iag_data_ro&mt=8,"Acesta este material de primă parte publicat de Lumi Studio, dezvoltatorul fiecărei aplicații listate.",publisher_authored_editorially_localized,false,false,true
ro:caldaily:best-calculator-app-iphone-that-saves-history-you-can-name-and-search,ro,caldaily,CalDaily: calculator și teme,6794178671,"CalDaily: calculator și teme — Widget, instrumente, istoric | iOS App","Un calculator pe care chiar continui să îl folosești, pentru că ține minte gândul din spatele fiecărui număr.",free_with_lifetime_unlock,true,best calculator app iphone that saves history you can name and search,https://alice51849.github.io/ios-app-guide/ro/caldaily.html,https://apps.apple.com/app/id6794178671,https://apps.apple.com/ro/app/id6794178671?pt=118326163&ct=iag_data_ro&mt=8,"Acesta este material de primă parte publicat de Lumi Studio, dezvoltatorul fiecărei aplicații listate.",publisher_authored_editorially_localized,false,false,true
ro:cvdesk:best-resume-builder-app-for-career-changers-2026,ro,cvdesk,CV Desk,6781337213,cea mai bună aplicație pentru realizare CV pentru schimbători de carieră 2026,"Când schimbi domeniul, problema CV-ului este diferită: experiența ta este reală, dar pe hârtie „neconectată”, iar filtrele ATS te resping înainte ca un om să-l citească — CV Desk este creat pentru asta.",free_with_lifetime_unlock,true,best resume builder app for career changers 2026,https://alice51849.github.io/ios-app-guide/ro/answers/best-resume-builder-app-for-career-changers-2026.html,https://apps.apple.com/app/id6781337213,https://apps.apple.com/ro/app/id6781337213?pt=118326163&ct=iag_data_ro&mt=8,"Ghid scris de Lumi Studio, dezvoltatorul aplicației. Numele aplicațiilor sunt mărci ale deținătorilor lor și sunt folosite doar pentru identificare. Pentru deciziile legate de documente, sănătate, școală și productivitate, verifică cerințele oficiale acolo unde contează.",publisher_authored_editorially_localized,false,false,true
ro:cyca:best-period-tracker-app-no-account-required-iphone,ro,cyca,Cyca,6782251621,cea mai bună aplicație de urmărire a ciclului fără cont necesar pentru iPhone,"Într-o categorie unde sensibilitatea datelor este esențială, următorul ciclu păstrează totul — flux, stare de spirit, simptome, temperatură, intimitate — pe dispozitiv, fără cont și fără sincronizare în cloud — Cyca este creată pentru asta.",free_with_lifetime_unlock,true,best period tracker app no account required iphone,https://alice51849.github.io/ios-app-guide/ro/answers/best-period-tracker-app-no-account-required-iphone.html,https://apps.apple.com/app/id6782251621,https://apps.apple.com/ro/app/id6782251621?pt=118326163&ct=iag_data_ro&mt=8,"Ghid scris de Lumi Studio, dezvoltatorul aplicației. Numele aplicațiilor sunt mărci ale deținătorilor lor și sunt folosite doar pentru identificare. Pentru deciziile legate de documente, sănătate, școală și productivitate, verifică cerințele oficiale acolo unde contează.",publisher_authored_editorially_localized,false,false,true
ro:dailymate:best-practical-language-phrase-app-for-travelers-with-apple-watch,ro,dailymate,DailyMate,6790418321,cea mai bună aplicație cu fraze utile pentru călătorii și Apple Watch,"Înainte de o călătorie, expresiile complete pentru situații reale sunt mai utile decât vocabularul izolat pe care trebuie să-l asamblezi sub presiune — DailyMate este creat pentru asta.",paid_upfront,true,best practical language phrase app for travelers with apple watch,https://alice51849.github.io/ios-app-guide/ro/answers/best-practical-language-phrase-app-for-travelers-with-apple-watch.html,https://apps.apple.com/app/id6790418321,https://apps.apple.com/ro/app/id6790418321?pt=118326163&ct=iag_data_ro&mt=8,"Ghid scris de Lumi Studio, dezvoltatorul aplicației. Numele aplicațiilor sunt mărci ale deținătorilor lor și sunt folosite doar pentru identificare. Pentru deciziile legate de documente, sănătate, școală și productivitate, verifică cerințele oficiale acolo unde contează.",publisher_authored_editorially_localized,false,false,true
